from,transfer_count,total_amount_usd,average_amount_usd
0x2ffc956d44bf939afccfa6e3c62974063954c945,2,9985.463856,4992.731928
0x3061e4558ccf3e394a755bad6ea5240dfb617c4f,2,1199999.982,599999.991
0x1b69b0aee0861764fc7b46e68bd5462ce05123dc,2,76.793511,38.396756
0x166c0991eb9d7120c038b434070a1c2f62b330f0,2,238884.884489,119442.442245
0x14025b7887016c823c92f232813411d18df6ca53,2,2499.5496,1249.7748
0x107cb15c0ddf64fe6454c6b1d7c038c034fca41c,2,26.982,13.491
0x2989dac7e4c0d3666629fd82ba557d3197a57c21,2,79.78437,39.892185
0x1b94c6d74be6a6d1e0aac67333587a029f782f11,2,399808.87556,199904.43778
0x271f70ed8b8154010d06ce809d78f8a2665efed9,2,2.008995,1.004498
0x22dee109530ac506338888b935b0cf7cd85d4199,2,27107.809137,13553.904568
0x1db1c220f63df4b9ed16639ecbd98ef76d5f1285,2,55.518544,27.759272
0x0e7da71e721ac3960378bcdfdbb99c02868f9a80,2,59.507152,29.753576
0x2d592a7446d05a9c9db0caf56e353bdf55e935f8,2,361.258819,180.62941
0x0e7d2a5513efb9af5f723ad4db68a5fc418ca5e6,2,13764.8,6882.4
0x230af5fb12d6a58c18790227933a8c6004cd8ee3,2,28.75,14.375
0x20f3cc68926e18c7767fba0d6d46161aeb450be1,2,26.051821,13.02591
0x29a8c04d9c35c8dcad8236c276e22c4fda5707b6,2,50.390103,25.195052
0x2d24730b2074c63fcfa171b423650798d96b58da,2,51.0574,25.5287
0x13eb064a37b3b3a59c143418c5d3caead30797e8,2,130999.31,65499.655
0x1b64e0bf0cd2d1d345269261f733252bd680d313,2,206.126511,103.063256
0x13e85d4c7f455d41ca9eba3c1702dc5c7ef91fe6,2,50.69005,25.345025
0x1b5bd1dcbd775436e951cc4e6165e8845d118021,2,111.767095,55.883548
0x0a3fbbe50a3d5ef343bfbd3d9f931cb96525cee8,2,26.9865,13.49325
0x270dc746ee9694b0e74463d52460369e65a52d31,2,53.086519,26.54326
0x0a4969711346c61c8adadc61cfa4b787e83d1f2c,2,76.037082,38.018541
0x270a474fc8d9fd7c095f17b3bd4aa0ecc871b73b,2,23022.904333,11511.452166
0x29ba66eb85305180c63e26dd931fa651124ea8fe,2,99.512506,49.756253
0x0e6ac265ffca5e584586ee7835de20dd35645ea3,2,26.320974,13.160487
0x2d294de500d6ef6c13caa8b99c3721dfb38def34,2,34.096921,17.04846
0x1b3815eabdfc93057389f8fedba00541fcc27b2c,2,51.5,25.75
0x0502c646c92a1474bbc08ab21104fe0eeed98f12,2,51.067029,25.533514
0x1ad7246ebe419d3497d9671e75f78d02b7e6c685,2,76.581104,38.290552
0x07bf03a29d2b16f5422b2ea564a0be9442c32cde,2,44.9775,22.48875
0x2c2b0b8ea2daa79b46cdd6c089ee5e4e858034d4,2,260008.057146,130004.028573
0x310effc6cef85afe1348bcb6d804d88b803e2e90,2,50.822338,25.411169
0x139448f697d919703105f8435f7e691ef3236793,2,441735.132645,220867.566322
0x30e5e613157c9ed906fa0876c89d5d56243e581c,2,53.127433,26.563716
0x2c396e71576d069142efefeca4d0eb52160f10b0,2,67.66705,33.833525
0x23ba5113f5fd21686fbeb982c2aeda6fac1741fa,2,53.973,26.9865
0x0b0fc44f229cf4a2486f0ab4adbafe06546f0dc9,2,23776.052487,11888.026243
0x05654757131a0eddf39a4750e30055d44c448afb,2,99.912145,49.956072
0x266e0ebe5bb5570f8be06b1878833c5a1acafd28,2,69.912941,34.95647
0x2c360c0e0481ab8d97b129fdbef28f81567b5fa4,2,25.965011,12.982506
0x1a528a47253823022f5b350f36a98f6a1774f76c,2,10100.0,5050.0
0x1e5ddefad33436125e85aa46de862c2990a2ea6b,2,25.987,12.9935
0x1e5f526752384e7c629a85be0afa3fddfe0a6b74,2,51.640952,25.820476
0x26635dddab19157284315a4552b863ec9fd18eee,2,30018.49,15009.245
0x0b48bbd77b222b45db1f5669bc26708681e4cbca,2,6674.618029,3337.309014
0x2661a75397efbf9353a7d170c205420e4299e3cc,2,35.756081,17.87804
0x26895a1c3092449c9d85c6516fc9e63d61b4173c,2,15456.119835,7728.059918
0x1170cb672d1f178a831ed12a30767d768f597325,2,12286.77605,6143.388025
0x3112cee46855400fd8106913158acc4d4a7c7eb7,2,51.939011,25.969506
0x31142de2f9ed4076554577f310d713f7cf1b6dd1,2,50.066336,25.033168
0x264bd9d1643aa6a426c5a64d108ffde2660d5ed2,2,75.85725,37.928625
0x1e6738c19df64b2793ba8456f6ece4b5bc0881e6,2,60.112682,30.056341
0x012ff533394f3788237d0a814dcdcd607beff61b,2,74.706627,37.353314
0x05898b94ab3f36519ef1dfbc7b412cc127e722ad,2,51.874933,25.937466
0x0b6fbc028f257d34e3cdb162e6528bf894f1a6bb,2,64.166299,32.083149
0x0b71292da2b347dae74365078cffbb1251b5e034,2,1000.4995,500.24975
0x0b77bceb06dcd0e4a44e4d27ca7687165ba1710b,2,51.146066,25.573033
0x2c2c98411157a2ca91a04916a51ddf1ea9f9e76b,2,51.954794,25.977397
0x202fad78b2fcfc94c96dc856d357f588f0fd5550,2,549.42515,274.712575
0x011c583d0300c0e34f20a643f49c8faa50ed693c,2,86.578533,43.289266
0x268766db8dd544fb90d9568586b08e831870bca8,2,52.845011,26.422506
0x1a6025375c4bd915c0c28fc793892a7f4a8abbce,2,51.660882,25.830441
0x0acf3d58f0378a6843890e7bafbc2e0eba3130e5,2,4300.570296,2150.285148
0x0dc9779787f3aa36fd02b9a449ad625f8feb9127,2,55.986377,27.993189
0x172f228461dcca1c7f8d306426f02f71c10eab59,2,1249.665258,624.832629
0x13ae1127484f34a488eb8eb8e60530edc256bb81,2,50.573427,25.286713
0x0ad6b303feece953ca8bc2ffdfc169b273c26209,2,398900.21012,199450.10506
0x1731f69ef168a7ada40430ff395523cce7f75548,2,51.9865,25.99325
0x110e80ccd62be8c0c664e03489084e4981cc7c04,2,17793.712805,8896.856402
0x053b0f1cc9bc7b4646604d9bdbefb49f69ac3bcc,2,499.693158,249.846579
0x0df4334dc4ae64e66e84335bffc30c321c1c2c9b,2,50.061194,25.030597
0x2a1fdc1c8cd188236350a08bd85ca50cdeb9cdf6,2,50.987,25.4935
0x1754de2a6ae965aa6db5fad87bd5086f739a4b15,2,52.386775,26.193388
0x17571794533f62c78eb44a0955a16e79c09ecc83,2,59.985,29.9925
0x018ed4af76d8a638ac48a9467b400a5f4cd43f42,2,219.184542,109.592271
0x0544d766153aeb9375852a624ce1bd21672dd349,2,28.629322,14.314661
0x0dc9f22440fdc35648ca9efd74ab5797ed1aa684,2,53.887884,26.943942
0x30aa6880ff2c815f1c88da2f0643d6e4fde61567,2,52.87,26.435
0x1399e3bd5678071f155e2f6acfda43074df584e4,2,52.575613,26.287807
0x13a9502cc53cec1875c905c59151c117a787d4e7,2,167401.965075,83700.982538
0x30ab39406091a344ac2fa9fada787ba5e4b53b0e,2,51.988,25.994
0x2a51a465ca61f8538471526fc5b4258b4ea1256a,2,78.946906,39.473453
0x0185aeac0aa431d87f826286b4f1006434ef4261,2,52.15,26.075
0x112898ce8625bff6148a889cf63c5f16b7cc5cc1,2,102.1955,51.09775
0x0dbb51c3f2cd7e463e439cdb1e97150c2f88b0bc,2,53.006007,26.503004
0x30c90b6d6e53f2cfcf6c91d2818a7b719b95b839,2,59.777097,29.888548
0x30cf6eeee1b6599a41f873a661b071b868a69288,2,51.974,25.987
0x268ddca9861526bcac6f8048586f44a82d1a1709,2,49262.465099,24631.23255
0x30df0a73a44ecf3c97701a6d7cc7d1f51d09e451,2,12025.749624,6012.874812
0x2c3ad53e438fd3ad7660aca8d3b8888decfb2310,2,104.019596,52.009798
0x0d8a22232b487cc5204381ed068a3059e4ec2aa5,2,50.08745,25.043725
0x1a890a4d98950a0c5ac7f61fb5fc1f10a4a63b9d,2,55.285254,27.642627
0x02a296b13848475c9325ca3789213ccb0f936cb1,2,19515.25,9757.625
0x02a40b701aebe2c72712832718df708b3d4db016,2,35315.510974,17657.755487
0x02a638a77e9356393c209607a820d11d502da712,2,1130.769588,565.384794
0x0fe16d8cde3bfcc426854715cb3a50f0e1b6cc03,2,12657.851907,6328.925954
0x0430d743ee07d6ccb9d9812146ce5977bddb582a,2,52.276955,26.138478
0x03972a361a6f8b76082e481ab2e18d4a68b81f7f,2,51.05,25.525
0x1cf29b5cad278999f6600e22f412410b1d84994a,2,50.464056,25.232028
0x08a12e615567f7f5c2358bcdd605c8486d2b5733,2,111.433946,55.716973
0x039552fbe1f2e84bac4c30fa8557e167cbe9adbc,2,27.0,13.5
0x0fcca065ead03bfd21a6572629dfbe31aad00811,2,27.157263,13.578632
0x095a7fd3014ee22b7c6e33847776d7f0e1e64733,2,2.106591,1.053296
0x28a55c2a3689bff59142c66344f06a7223e2f81c,2,51.53422,25.76711
0x2246f1d9da3b8157ecb737da1a748237ee4d58f2,2,56.331536,28.165768
0x0fd5eefbd449066dd3764169ab4f078e080c9f2e,2,50.18745,25.093725
0x089b8bd184f77acca64c588a060a979da03d789d,2,20426.711769,10213.355884
0x28064276251e7261613cd7ae26bb154f7c490bac,2,51.36638,25.68319
0x27fae9d8f186651a0e6fe084cd4feaaf2533d9f1,2,233.211352,116.605676
0x2e18e656f69faaaeced578fc0c09c1181a046733,2,52.83526,26.41763
0x039e58015610ba301c79b2fa226cd77b3a0802d0,2,52.037,26.0185
0x27edaa3493e00e32ae4321b55c27bbce0e883348,2,53.208248,26.604124
0x0fe547c7269e5c17600d93d5493a7a225b09dfb3,2,59.985,29.9925
0x1d027778517f8f63c16ec02b98fe7fddbb840cb3,2,989.26512,494.63256
0x27e210c3648e6e183831841324a49b403fbff897,2,2030.049292,1015.024646
0x038200123b430648791ce7bb08553fabba8a42f4,2,59.031718,29.515859
0x14d4c4a61587712020608190c4111fabb67d4112,2,19990.69965,9995.349825
0x0965c734356b6a4a3b7cfc009273e11263ec0120,2,51.487,25.7435
0x0380adb696d17dd3e6659d7c8999e96a0a6b52f5,2,66.188941,33.09447
0x27c4e6817d6b1f6c74130414e841f6c60875fe08,2,25.88283,12.941415
0x2ef23e69262297a6e8892603271702ec0c3f3aba,2,8895.23016,4447.61508
0x0ff54b36ea201c857f4fb65dcea75984b73558d6,2,15065.541149,7532.770574
0x043d6faeb4d057a057f874ec45970962bd33efcb,2,51.797095,25.898548
0x0884a36c40adfd036eae8b1dae96a1d4f94306bc,2,162.9185,81.45925
0x0949779e31b57d1e744f5a43813d35142c515dba,2,51.04,25.52
0x1587b82cb431de6360155aebc0f712da481710c4,2,55.965011,27.982506
0x2974e38c62efefc11d5cc2d3c0a5777d7e05acab,2,51.0122,25.5061
0x1544671cb178ab9f6fd56841b4464e00311801d8,2,1220.288212,610.144106
0x2e7694a8cdcd0645ebb7ca06f313a62e97cdcd5f,2,1000.154973,500.077486
0x2209e57210536f225aa2e4d7daf4b01f869268c3,2,50.1749,25.08745
0x0915604af58778dccb5a692d96652106e51dbbed,2,77.405295,38.702648
0x150374474c4979ecb5cfc9ecfb5170869eb817ec,2,59.906679,29.95334
0x285b0d5a845e1f220e9967bcd26f0549dfdd043d,2,27.220543,13.610272
0x21f8c9d8c1302b5776cf75d0d7a0dcb77606d270,2,52.0,26.0
0x08d22031268e13d393f67c6ec10ff44df554e61d,2,26.0,13.0
0x1cc11bcb1f3e254d9f6dd22b937531fa37be1eff,2,41.4436,20.7218
0x08d13a698a75701f7728d593489213ae36ab1790,2,58.00499,29.002495
0x2e351fc325a80d456be0c1fcfb07abb15048b249,2,25.87,12.935
0x1cd75cca52b2240963f0d197e53dea4870f235a7,2,53.9865,26.99325
0x2e963b64b8e479a1fee5db55652f926af28f8fc7,2,5533.0158,2766.5079
0x2e9787c44a6f513ffbc38c9ae1ace2da454b9366,2,50.679883,25.339942
0x284e93c87772844a450c0042fc9071251ca301d3,2,31.610153,15.805076
0x2edddac835f0140672c7ec501d04ad5b6fcd8826,2,51.966011,25.983006
0x0fbec6e50823c0861ddc5604470cfc0e4d083b1a,2,494.863053,247.431526
0x2894626c11613ab2d83969b1c4474cf18ac92002,2,153395.008733,76697.504366
0x21f04c078425eb267d866affec29f94e9d9e81c5,2,52.0,26.0
0x28979e9d56bf9102930bcd311948af6a3e00b147,2,49.954011,24.977006
0x0f6f927605dbcfc1399a4229cf793b216e03030a,2,211.850022,105.925011
0x282b63ecca5c0e36b53d743a6647c7fa837ef5cd,2,51.948011,25.974006
0x03bf2f9f1c25c8d618c0d05eb097ba63fe86a400,2,30058.740998,15029.370499
0x14d4ec4ceeffd40517098efa56550d14736336b3,2,468.46565,234.232825
0x2ec85151324d6630a6723e1b61d5c26bc24b48b1,2,25.987,12.9935
0x03b62068065a844861ce18767b8689d9252ee568,2,50.443619,25.22181
0x2236b805cc6aa7a9f692fd20d470f08919813d3f,2,52.0,26.0
0x042d71010560ba35175c34d6cc51d9a041b76297,2,55.671013,27.835506
0x1c769dd071a8a250ffac9e3369c2efe4b8b472d5,2,51.366051,25.683026
0x088389f422bd50a6f3e9bdcc501d29662b041099,2,54.147573,27.073786
0x21a9a2dffd0544b3320d3c1267955327ef5934e5,2,51.516985,25.758492
0x27be8b467a412df1e38b1ed45ea82bebac2544bd,2,129.77,64.885
0x2744100c4a5619f4719cc32e2af25baba7063e98,2,1502613.620733,751306.810366
0x27729b60fc1a207502a9f10849a7be6d2ba94962,2,51.387,25.6935
0x2770fa6a5c102155e8f0e304c42d2462a58d25d3,2,51.591889,25.795944
0x02dcd7cf392d9ece5e07a5fba5a9e56538fcee20,2,52.5659,26.28295
0x0836e5046db676bba0a7f33be699cec13fcf2417,2,25.987,12.9935
0x08307bb630f39c9360c05d2c9a823ab487fcd322,2,100.772498,50.386249
0x02cf9b74c11aba706c1ea5ec99b87c3f63cd7aef,2,19989.666376,9994.833188
0x02c209905732ed5d0402f60e4d67c2ea3c819b27,2,52.971518,26.485759
0x294388d7f62065784666f797ca6919a4b8cef4ab,2,20288.8505,10144.42525
0x1bc7271470a76e83de6e99ca5ec77d9f53550b87,2,51.006309,25.503154
0x2d90f3b7c755245c402e69f5904f2a8fa0faf6fc,2,55.33725,27.668625
0x141f8c0567c2ee8df2504de47ce9c720886f7017,2,150.0,75.0
0x2f789946fe6c533c704d694ca5e8d2119076a0d2,2,54.872529,27.436264
0x2f79720d25f7ef2d6dc5753baa56b09aa60ec2b2,2,72.275414,36.137707
0x09fc621cfcc0a8dbeb965af500bda26eb57361f2,2,611119.688661,305559.84433
0x1c38a6521d42dbc86944a41c9557ebd5f57762bd,2,51.487,25.7435
0x1d8aa3b267e2e0dc1495dbab51e3d2ada8a2b3e3,2,50.07,25.035
0x106c7656e306a5408ecdafa0b5b696dfaf82ae2e,2,126.637173,63.318586
0x0ea584a4a24c01e65d6cbbb37fdc10f467d46acc,2,55.837,27.9185
0x0a2060c28fa618f9c3763dac5a86bd32e1b32592,2,28.03969,14.019845
0x165d22684a23212546086c8a5f78e91f3bccdd8f,2,54.87,27.435
0x16601cb26286ba0e670552e79758d5fd4920d5fc,2,50.012788,25.006394
0x1dadf9cf77fcf1c46764e8521e6dacbed65f9c14,2,52.379794,26.189897
0x08183820b9c96e7032fc2de9860958cb15762b71,2,1598.582603,799.291302
0x22b9379e44f5497135500120719c2d48e120f433,2,38.87457,19.437285
0x04d66dd536c0f75ad2f622b299290e6e7baae4e6,2,114976.785082,57488.392541
0x0817949a929a59abb051d7f689d7a8f1447ac3d8,2,3557.76501,1778.882505
0x296aaffcfcb33eb5572429c9c31183d68edda7d3,2,52.436775,26.218388
0x166549d03e6d3baf0df234f6dabdd7aa4a964d6d,2,51.303969,25.651984
0x277755953cedff8e7bfb6355d84a606ea31e7b9a,2,66.461333,33.230666
0x09b3e92da667a4405ce5bb757640e581188762d3,2,51.78735,25.893675
0x1be6182bc230c0079aa33786451c0d21549515c0,2,252560.706901,126280.35345
0x2db3bc4895762bf8af1a2a1ae7c5b4db93d14fec,2,52.0,26.0
0x033ac9c1afd7687623a56942622798c77c91b293,2,51.3123,25.65615
0x1c22e37561f0f6c2d09df63d644183bd5468f5de,2,125.810692,62.905346
0x27b621fefbf50bec664998dfaa2a949d8033366a,2,29.967009,14.983504
0x0332daaf8b33d922c93c37cc98eaf4d15babc6e6,2,128.102905,64.051453
0x2186c3684f57f8f65e6a85ddffb7337ec80db7c2,2,80.59269,40.296345
0x27af97c6be8f40d5d285be6fae8842eb3ff43079,2,324292.038397,162146.019198
0x2184fc60b0b65e94a138e42d062b8e7a3d1bedbc,2,703.40026,351.70013
0x148d2b3a22f600d22e1b5751ad6c57feabc18432,2,57.411228,28.705614
0x2de40666b738c76e66f8b49bb55e57a3fed13160,2,28.196491,14.098246
0x2ddd48e54a22e9a1a8dbafb569fc23a0c3ec803a,2,40.119264,20.059632
0x2f2cb73aa65ddeff69845b0452e2531065d3672f,2,59.705156,29.852578
0x2f31f6b62767293b8252bb2bb4b766ff5714beb5,2,200099.65,100049.825
0x2dda7074f2431e3ab10fa332087bcaef05d53e11,2,56.986525,28.493262
0x2798d2bb5b3d2d15b59c83106960afb244a34d99,2,52.155441,26.07772
0x086362206e2bcefe2ef40e00ef5d9f8105de0d06,2,50.970699,25.485349
0x2f35e9fcde4c45b3aaf4ac612d58b350305fca3f,2,319.802019,159.90101
0x278413858633d9142fe638856e288b89e784163e,2,75.72212,37.86106
0x1010f2a3e2d83f7d2f51aa5403a037d886c36748,2,7868.56313,3934.281565
0x0eed3e8aa824f1740e28285fbd4bb70ed15eb2ce,2,2098.677137,1049.338569
0x2781b2c062a5bfbcc8120a5911f8a0eb740331ee,2,50.975378,25.487689
0x0ee97c3d5174b1e7c9318764537bf7082e334c4b,2,25.219245,12.609622
0x2f455ce833b69e4dd02e9a7222bf762583ece427,2,55.665595,27.832797
0x21685747e8320be0efb49c6a30993f42a0c09c30,2,263.412952,131.706476
0x1c06a8a4e81c0a37f70bed5e796dc1e5900750a7,2,25.0,12.5
0x031031b5f7a05ee75bbd1f7bf888b31c5c50f3db,2,51.76,25.88
0x103ffbe5fb1448ed67eeda8143e568058fbe4089,2,29.870684,14.935342
0x09a3af13c20738b7f9db2edbeec2b84d42c62756,2,53.0,26.5
0x13514ae566d2019f3cce44b352bd55f6ac9c8b6c,2,756.79125,378.395625
0x2388db10931355f7129c792535c90da7952234cc,2,280026.502608,140013.251304
0x2b2ec57b00129c85ffef7e3fbbbbe7abcda6945d,2,29.985,14.9925
0x0c25f3c8b862a961ec81f02f6eba80abac7846da,2,53.036797,26.518398
0x075d244b13e6c41a209525a8e6e44621715c2415,2,125.614,62.807
0x192553c5ab57147a0dbf0306d69ac9368e755b24,2,53.09123,26.545615
0x19a70d28243654bacd59e6ddf9dd4ac2be9d7ccb,2,3450.060396,1725.030198
0x1fa115d53e8e749b10a3cd796cfa596fdabad15a,2,51.487,25.7435
0x065eba9f121c6ded872b8f7bbfedfbd9ef81c4c4,2,276.590915,138.295458
0x2573fcd686ecbb61fcc5dfc41a0078160e76e007,2,50.941251,25.470625
0x068cbda9b6cdd946e6038a6a9b4c15ec74a574e6,2,203.854022,101.927011
0x2acf257948505c99b67d8219b9a9078b342e0ea0,2,20.48975,10.244875
0x072fa32f04c01f56e9be73c296bd879760effba4,2,175.932068,87.966034
0x133c94d5350b87c53fcc0a69fc0ea8b2785dc2ac,2,54.295544,27.147772
0x31ced8504e7d43abbb76f1125b056b033fd4aec1,2,54.835,27.4175
0x246fb6ea5fc202a3ded43caec255be2039f11e9d,2,940.96,470.48
0x0c9a42376681f047fa2b0b3b693933b29c1e421e,2,1025.487,512.7435
0x31d617be41a881a2d96d329c4acc8e4eb7d453c8,2,1054.62,527.31
0x12311fc38dd6fb99fdb8fa6e0d4d35fc97ed091e,2,50.741344,25.370672
0x0cf11f46714a8a32a06bc289be8cb2566a343ecb,2,53.547383,26.773692
0x002ab61e441226a385fddb0335f8f72155c02c1d,2,53.723082,26.861541
0x1f9b277a0dcf266907b44543378efb86e3470730,2,10001.82,5000.91
0x0732d3aac6e1930a3d6c81c6dbab51174c397fa5,2,50.430598,25.215299
0x323c316ece990147270345cc89a3377998ab02e3,2,52.850936,26.425468
0x05e513784d11a3d23c285df3f8e286bc548a06ff,2,311.945091,155.972546
0x0d2fbec2da49e3cefb002b4a5ceb61029b1135f7,2,55.985,27.9925
0x31d67f819877279642e08951dc24c200499680ae,2,25.19995,12.599975
0x23f35d1761c8268cd94caf92048ffc25558ed807,2,50.2874,25.1437
0x0baf2c9aa34360bd1ef5380b1eeb83102f811af5,2,986.688189,493.344094
0x18002e652565337617662a8fce1db530e91b85b4,2,117.792756,58.896378
0x200c10cdaf34d6e8c417489d847d10c4e19c8a0b,2,43646.861291,21823.430646
0x2b636eb68092dccde8d93894d0faf331b3991ecf,2,52.53,26.265
0x075a64cd386bda056da0674841bb49764ba87869,2,100099.69,50049.845
0x1e92d3c4ff21a4c9217a930fb561a8dd53b74c9a,2,2024.7871,1012.39355
0x250c523b0014dcc91ddce37cc3f5aff2d0c1eb33,2,51.869831,25.934916
0x11bf7ca9abfcad6c170c89f60818ba269ac7f19d,2,52.136303,26.068152
0x0c32aee80cf099e641961f1a66ff542cb67d029d,2,50.834185,25.417093
0x181316ade7b3dbd95778e09f7a3fdcf6f5cccec5,2,91.818063,45.909032
0x0049c933e39d3785ed47d25ff43efcef10e3489f,2,31.566,15.783
0x2afeac178ff72698c1f85edb84b1597655d6ed56,2,64.783011,32.391506
0x1f00cf8bdd621c2becb5bea26b9755e66bf0fa20,2,59.569009,29.784504
0x071dbdba39d9d7474723f32a08584d3b254d883b,2,1270.139723,635.069862
0x17f5a5397bd6eea94403b1ec0d76e8c359d942c3,2,31.0,15.5
0x2b4df28318067ca0d98bd0753e9e8c774fbc84c2,2,51.6144,25.8072
0x2bef7351fdbb1d9f048059e432d188a744580e4d,2,3229.848118,1614.924059
0x0bf5c1edf8e1f741940eb8e1565d530037f5d5ae,2,35.185584,17.592792
0x0c8012f9221316f815f7bacbb839711d8534701a,2,28.403635,14.201818
0x24f0fa3d2cef1f7189e4e5eaa89e9820d3765022,2,52.028732,26.014366
0x006abb6049c11fbbb7684778c6a7b79d550807c5,2,10583.810387,5291.905194
0x0be5ebbec33dbe3969ea0bd6e9d034270f795938,2,52.399694,26.199847
0x00a709424b7e8632ab00ae272b0ecb039b507b16,2,76.618292,38.309146
0x17ef530bb927e3a2c902221c76d7a6fa71745e41,2,37.853315,18.926658
0x17fcc3972f6a41dbf30be4b045e77f9d58f28744,2,52.9865,26.49325
0x31ba439758d74892ec10ee7178f23382d5cebd68,2,248.8755,124.43775
0x002c3d8e74ad83ef530953b49d1e86670c89f734,2,72694.397456,36347.198728
0x1902fecaf47e1fb989c6c7a6d41bf93feaf3a372,2,26.9865,13.49325
0x0622bece428cb2bc847cdf4745243db4a8380e8f,2,6993.34158,3496.67079
0x1f3b960ce23435c345c388b6c79f7250e204c2df,2,7071.067165,3535.533582
0x0c27851df868a13e8c46e9ed8c34931a99f72963,2,39.817583,19.908792
0x19a4a10a75dbb39c03980d443ccb34e5712f4b91,2,50.914022,25.457011
0x06e3d269a9ba8a268f0d31789ffc16ea2c7652a7,2,140.780287,70.390144
0x257b7d405442139a73117c367c8122794ee154bf,2,10619.96,5309.98
0x11ca2d80d91f112fd8694eab0b92e024066e01a9,2,255.69,127.845
0x24e44c0c1b8e2929fc0c83b9ccdeeed2f448a797,2,49.975,24.9875
0x05e376d4dfc114c416452830a78fbba87401de57,2,50.15745,25.078725
0x05a23f6be96687ca03971385a1a693d0ac445691,2,199949.79506,99974.89753
0x184087c46cf8e20b8f578a042c1687f175c7434c,2,52.449484,26.224742
0x12833f002325d977b6c93b5444fe368693a50e3a,2,55.733259,27.86663
0x0d4c0bc192d55faab0058b68d14176fdcfd88634,2,52.464345,26.232172
0x3148450f649d4daa44caa4d90b45ff9c581624ea,2,10428.598805,5214.299402
0x18e97de082b992de07e9e17408abeaf711a3e0b9,2,42.787462,21.393731
0x121f67471961b07ff1223aea2034d5161fb1b58b,2,8146.20089,4073.100445
0x0c0158697de7894a4aeb819026bd7fc43f6fa36a,2,93.557139,46.77857
0x00d75c2fe62acc23329613cb4dc3a35bec6cd87b,2,22997.356021,11498.67801
0x0cdb7cbd53114f555af6b6981106394fbfe341c2,2,51.2,25.6
0x000e50c21721d08dccdb690cf02ff065cb3f71c5,2,53.76661,26.883305
0x1ea5ff7a72444ec71701350333aecc261770736a,2,6674.921073,3337.460536
0x00e9333b433f3a816ff61c9559616947fdd318e4,2,67.641429,33.820714
0x00eea5540c56086cf48d4747eacd88cfea27b67b,2,54.0,27.0
0x0104a4a4d7112e994484cd678fec0fe57ba6dda8,2,51.066211,25.533105
0x066786aa76e8b2f7850e1e18f40f6fbfe1b9bfe9,2,52.809086,26.404543
0x12eaba478cc14830ba6ef49ad3d158a7ce5b8edf,2,9195.362019,4597.68101
0x0d5fc9c2e42e9257fc791f5935e6b4b61b2f70c9,2,12783.25473,6391.627365
0x1eef3a6a815079831db597bc41c3e16cf3ba0095,2,51.826359,25.91318
0x191a4cb5d8f91aedcc2a99381dcf0040a22adae9,2,53.59579,26.797895
0x0d6249efb1c215adf58e742b155b87dfe374ac49,2,34.94252,17.47126
0x06372c72204347fc580047929238e0f6d45a0f7d,2,53.371412,26.685706
0x180d44dee9f5f53615289311371793b8b27258c1,2,1528.192522,764.096261
0x2bb44de518284676b156b24f76c5fa2c8de61217,2,51.600225,25.800112
0x0d64fc42ebb72228f8968a6f0ac88f84b27a8b31,2,2279.998436,1139.999218
0x00820a0115fb7c32c2d6a78ddeb0951f4de86ada,2,402.955558,201.477779
0x0c1008fcdfd6f6fe53d08306468411b0abf29a2c,2,149.87505,74.937525
0x2489311439392d2e683d8d116edb63a00f1dd2df,2,51.178044,25.589022
0x129deb9ddfd4a05140509719ce3167b6ad6263fd,2,26.9865,13.49325
0x24c1d16180621fd027c5552374bebabed36ff601,2,509.883011,254.941506
0x06a8a7ebab866c9eaad0e832f78ab927f8f13557,2,51.857,25.9285
0x0670fc23bdc019de0e71cfb37d89a01856babd92,2,1036.815261,518.40763
0x2441e970f49ef1dddfc718126050bf0fa7d51987,2,52.8725,26.43625
0x00d6864ecd767b09bb291200ad41a1a29103158c,2,50.987239,25.49362
0x1eab29437d6a454dc82c9d29663b4097ff996800,2,58.268973,29.134486
0x3200d788f8fb5d408c0ef727ce83899b907b1401,2,25.820273,12.910136
0x31df0abe214d64cb48e8882097b8276b258d881d,2,1998.90005,999.450025
0x18efdc98b6cb804b758d0d83668115f5463de03a,2,25.966011,12.983006
0x188ad76ba5f01e311bbcba7bc0bbfc48874e1867,2,51.659155,25.829578
0x127d470fbb38df294f1aa9e58831b4cb3d08fdac,2,25493.74675,12746.873375
0x1f1edb0bb391241938cac5dc578392d0bb86d25d,2,33.825914,16.912957
0x18754485dda734f3aa1bbd4937588d01e558aa43,2,55.075055,27.537528
0x3149bbc185a77c00cd13e7a5d3976dea33cf1d32,2,25.951119,12.97556
0x2c0b3ed82688dc2e2d6c0bf842ca6585e07d100e,2,1025.703436,512.851718
0x1253bb3a50b54ed7f3e7033f61e88b7792e51b65,2,51.85,25.925
0x1f7039b0560c4b4b2ecae9ac091bbd93ce261d16,2,530.69552,265.34776
0x2bd1a208c9df22e65f36dd7731642268125a19cb,2,52.430101,26.21505
0x00c65489835a604ffd9384886840d55f989a625a,2,90.574069,45.287034
0x25fd8dedcdd1ee09b4a5813c58574e4735527902,2,25.729595,12.864798
0x252dc8969bd5615014b4937ca8312e2abb9449b3,2,4997.5,2498.75
0x19c0d0b0c164c4875208a024f9105a93a1e66277,2,95.158611,47.579306
0x00d53a9370a5b61141e34da9fb948d10fb9906ba,2,60.922148,30.461074
